id,category,prompt,expected_answer,evaluation_type,generated_response,generated_tokens,generated_token_ids,output_token_count,generation_time_seconds,is_evaluable,is_correct,evaluation_notes,token_entropy,mean_token_entropy,logits_shape,hidden_states_shape,L,D,C,E,V,candidate_metric_01,path_efficiency,curvature_density,entropy_per_step,trajectory_compression,trajectory_expansion,hidden_state_dispersion,hidden_state_radius,trajectory_self_similarity,trajectory_loop_score
abstract_020,abstract_questions,What makes a choice rational?,,,"A rational choice would be that it is morally right or wrong, or that it is justified or wrong.

A choice is in fact the choice: to choose the right choice.

The choice is made between the two.","['ĠA', 'Ġrational', 'Ġchoice', 'Ġwould', 'Ġbe', 'Ġthat', 'Ġit', 'Ġis', 'Ġmorally', 'Ġright', 'Ġor', 'Ġwrong', ',', 'Ġor', 'Ġthat', 'Ġit', 'Ġis', 'Ġjustified', 'Ġor', 'Ġwrong', '.', 'Ċ', 'Ċ', 'A', 'Ġchoice', 'Ġis', 'Ġin', 'Ġfact', 'Ġthe', 'Ġchoice', ':', 'Ġto', 'Ġchoose', 'Ġthe', 'Ġright', 'Ġchoice', '.', 'Ċ', 'Ċ', 'The', 'Ġchoice', 'Ġis', 'Ġmade', 'Ġbetween', 'Ġthe', 'Ġtwo', '.', 'Ċ']","[317, 9377, 3572, 561, 307, 326, 340, 318, 22388, 826, 393, 2642, 11, 393, 326, 340, 318, 14460, 393, 2642, 13, 198, 198, 32, 3572, 318, 287, 1109, 262, 3572, 25, 284, 3853, 262, 826, 3572, 13, 198, 198, 464, 3572, 318, 925, 1022, 262, 734, 13, 198]",48,1.5132916000002297,False,,No evaluation_type provided.,"[2.440105438232422, 1.3244781494140625, 0.7980074286460876, 1.3029879331588745, 0.6236767768859863, 1.8621376752853394, 2.124459743499756, 1.6545932292938232, 2.850955009460449, 2.4356014728546143, 1.7349437475204468, 1.3939363956451416, 1.655469298362732, 1.9729028940200806, 1.4624879360198975, 0.5365249514579773, 0.3460942208766937, 2.389747142791748, 1.919040560722351, 2.247777223587036, 1.0017513036727905, 2.4750680923461914, 0.000673298432957381, 3.144474983215332, 0.3966107964515686, 1.6938724517822266, 2.110862970352173, 2.4490246772766113, 1.4894834756851196, 2.9679243564605713, 1.843281626701355, 2.4192137718200684, 2.1694347858428955, 2.740628480911255, 1.4368658065795898, 1.8682143688201904, 1.7648818492889404, 2.0972719192504883, 3.2764277420938015e-05, 2.9170632362365723, 2.9286062717437744, 0.9579444527626038, 2.4223215579986572, 1.724475622177124, 1.4263609647750854, 2.0257298946380615, 2.9331276416778564, 0.9007235169410706]",1.7787885665893557,"[48, 50257]","[48, 768]",3218.96484375,40.86295318603516,78.77465020932642,1.7787885665893557,30,44.285561358407385,0.012694439103730942,0.009319766277736317,0.037058095137278244,0.8513115247090659,67.061767578125,53.54866178524295,212.41762688885117,0.04567450744778616,22
trick_001,trick_questions,A farmer has 10 sheep and all but 7 run away. How many sheep are left?,7,contains,If you make a profit on this article you will get a lot of money if you publish a blog post like this one. I am not going to go into any detail on how to make money from it. But if you are,"['Ċ', 'Ċ', 'If', 'Ġyou', 'Ġmake', 'Ġa', 'Ġprofit', 'Ġon', 'Ġthis', 'Ġarticle', 'Ġyou', 'Ġwill', 'Ġget', 'Ġa', 'Ġlot', 'Ġof', 'Ġmoney', 'Ġif', 'Ġyou', 'Ġpublish', 'Ġa', 'Ġblog', 'Ġpost', 'Ġlike', 'Ġthis', 'Ġone', '.', 'ĠI', 'Ġam', 'Ġnot', 'Ġgoing', 'Ġto', 'Ġgo', 'Ġinto', 'Ġany', 'Ġdetail', 'Ġon', 'Ġhow', 'Ġto', 'Ġmake', 'Ġmoney', 'Ġfrom', 'Ġit', '.', 'ĠBut', 'Ġif', 'Ġyou', 'Ġare']","[198, 198, 1532, 345, 787, 257, 7630, 319, 428, 2708, 345, 481, 651, 257, 1256, 286, 1637, 611, 345, 7715, 257, 4130, 1281, 588, 428, 530, 13, 314, 716, 407, 1016, 284, 467, 656, 597, 3703, 319, 703, 284, 787, 1637, 422, 340, 13, 887, 611, 345, 389]",48,1.4843546000010974,True,False,Did not match expected answer.,"[1.6692888736724854, 0.0013816405553370714, 2.6914355754852295, 1.3390566110610962, 2.7613027095794678, 1.575068473815918, 3.3060991764068604, 2.118724822998047, 2.099890947341919, 2.531761407852173, 0.8046323657035828, 1.9937820434570312, 1.9174739122390747, 2.3081696033477783, 2.9368550777435303, 0.7696205377578735, 1.268039584159851, 1.8523457050323486, 0.2853127717971802, 3.0996556282043457, 0.9802606701850891, 2.5034797191619873, 1.7011475563049316, 2.08004093170166, 0.1466439962387085, 0.87003493309021, 0.8016034364700317, 1.7278351783752441, 2.9958860874176025, 2.1696131229400635, 2.34293794631958, 0.004967489279806614, 3.246084213256836, 1.0353164672851562, 2.392873764038086, 1.5689241886138916, 1.1258693933486938, 1.7093265056610107, 1.5701534748077393, 2.414996385574341, 1.1502526998519897, 2.3823752403259277, 0.4835902154445648, 1.4385342597961426, 2.3584578037261963, 2.3123855590820312, 0.2324654459953308, 2.515273332595825]",1.7414840459823608,"[48, 50257]","[48, 768]",4969.7763671875,88.27918243408203,56.29613041442048,1.7414840459823608,35,32.32652664507424,0.017763210235562585,0.007042570412440355,0.036280917624632515,1.8391496340433757,103.53700764973958,71.90853004416225,582.256570136708,-0.03222688582420235,30
trick_002,trick_questions,What word is spelled incorrectly in every dictionary?,incorrectly,exact,"I do not know the name of the word that I am writing for you. If you have questions, send me a comment and I will try to answer them.


I think I am writing for you. I am not","['ĊĊ', 'Ċ', 'I', 'Ġdo', 'Ġnot', 'Ġknow', 'Ġthe', 'Ġname', 'Ġof', 'Ġthe', 'Ġword', 'Ġthat', 'ĠI', 'Ġam', 'Ġwriting', 'Ġfor', 'Ġyou', '.', 'ĠIf', 'Ġyou', 'Ġhave', 'Ġquestions', ',', 'Ġsend', 'Ġme', 'Ġa', 'Ġcomment', 'Ġand', 'ĠI', 'Ġwill', 'Ġtry', 'Ġto', 'Ġanswer', 'Ġthem', '.', 'ĊĊ', 'Ċ', 'I', 'Ġthink', 'ĠI', 'Ġam', 'Ġwriting', 'Ġfor', 'Ġyou', '.', 'ĠI', 'Ġam', 'Ġnot']","[628, 198, 40, 466, 407, 760, 262, 1438, 286, 262, 1573, 326, 314, 716, 3597, 329, 345, 13, 1002, 345, 423, 2683, 11, 3758, 502, 257, 2912, 290, 314, 481, 1949, 284, 3280, 606, 13, 628, 198, 40, 892, 314, 716, 3597, 329, 345, 13, 314, 716, 407]",48,1.5367368000006536,True,False,Did not match expected answer.,"[1.449299931526184, 5.962400246062316e-05, 3.1848132610321045, 2.8122403621673584, 0.3991556167602539, 1.0375573635101318, 2.2940056324005127, 2.3597373962402344, 0.20916308462619781, 0.8741486072540283, 1.4178766012191772, 2.2496747970581055, 1.9128769636154175, 1.217213749885559, 2.1771860122680664, 1.9651151895523071, 1.8134878873825073, 0.9312912225723267, 2.1187353134155273, 0.7891674041748047, 2.4667961597442627, 0.9771127104759216, 1.235999584197998, 1.0329911708831787, 0.8409799337387085, 0.7456687092781067, 0.3391394317150116, 1.9971373081207275, 0.08630625903606415, 0.4949839115142822, 2.183609962463379, 0.4491254687309265, 0.8792458176612854, 0.4245120584964752, 0.7571691274642944, 1.463550090789795, 5.080965638626367e-05, 2.8294355869293213, 1.6947805881500244, 2.17421293258667, 2.1735432147979736, 3.200080394744873, 1.8853344917297363, 1.0436676740646362, 1.7468370199203491, 2.0371930599212646, 1.8431257009506226, 2.1363444328308105]",1.4656614065170288,"[48, 50257]","[48, 768]",4882.11328125,54.00394058227539,90.40290816948932,1.4656614065170288,33,61.68062266463109,0.011061591051088516,0.006759367941489221,0.030534612635771435,1.1250820954640706,101.710693359375,69.29160590603466,517.0376108796407,-0.19473222527656894,34
trick_003,trick_questions,"If a plane crashes on the border between Canada and the United States, where do they bury the survivors?",survivors,contains,"The answer: In the case of the plane, we have a very good idea about where they are — where they are coming from.

As CBC News has reported, the official position of the Canadian government is that the plane","['Ċ', 'Ċ', 'The', 'Ġanswer', ':', 'ĠIn', 'Ġthe', 'Ġcase', 'Ġof', 'Ġthe', 'Ġplane', ',', 'Ġwe', 'Ġhave', 'Ġa', 'Ġvery', 'Ġgood', 'Ġidea', 'Ġabout', 'Ġwhere', 'Ġthey', 'Ġare', 'ĠâĢĶ', 'Ġwhere', 'Ġthey', 'Ġare', 'Ġcoming', 'Ġfrom', '.', 'Ċ', 'Ċ', 'As', 'ĠCBC', 'ĠNews', 'Ġhas', 'Ġreported', ',', 'Ġthe', 'Ġofficial', 'Ġposition', 'Ġof', 'Ġthe', 'ĠCanadian', 'Ġgovernment', 'Ġis', 'Ġthat', 'Ġthe', 'Ġplane']","[198, 198, 464, 3280, 25, 554, 262, 1339, 286, 262, 6614, 11, 356, 423, 257, 845, 922, 2126, 546, 810, 484, 389, 851, 810, 484, 389, 2406, 422, 13, 198, 198, 1722, 20244, 3000, 468, 2098, 11, 262, 1743, 2292, 286, 262, 5398, 1230, 318, 326, 262, 6614]",48,1.4979026000000886,True,False,Did not match expected answer.,"[1.1205886602401733, 0.00013182166730985045, 2.6964001655578613, 1.9123928546905518, 1.3752182722091675, 2.9870684146881104, 1.7890918254852295, 2.360236883163452, 0.014204716309905052, 1.0362370014190674, 3.0309293270111084, 1.2506123781204224, 1.6150039434432983, 2.511918783187866, 2.211411714553833, 2.9059948921203613, 2.8616154193878174, 1.0635156631469727, 1.502834439277649, 1.6477237939834595, 1.2604262828826904, 1.8104190826416016, 1.186352252960205, 2.6098809242248535, 0.4347422122955322, 1.8372687101364136, 1.295426845550537, 0.00764022720977664, 0.9517425894737244, 2.0890822410583496, 3.5501772799761966e-05, 2.7026827335357666, 2.4541077613830566, 0.6290733814239502, 1.939056158065796, 0.8663729429244995, 0.24228361248970032, 1.6543587446212769, 2.748082160949707, 3.2503159046173096, 1.4245365858078003, 0.560518741607666, 2.2093167304992676, 1.3527709245681763, 1.1625521183013916, 0.16548582911491394, 1.4561630487442017, 2.3646275997161865]",1.5949678421020508,"[48, 50257]","[48, 768]",4655.28271484375,62.49696350097656,74.48814236824494,1.5949678421020508,34,46.701971288696974,0.013424955546029434,0.007303530651659075,0.03322849671045939,1.3020200729370117,96.9850565592448,69.07580690111892,587.5426785190216,0.06668482268550437,25
trick_004,trick_questions,How many months have 28 days?,"['12', 'all']",multiple_acceptable,"We will be working with the company to find out what that number is before then.

Do you plan on offering this service to other local businesses?

Yes.

What's your plan for people that want to","['Ċ', 'Ċ', 'We', 'Ġwill', 'Ġbe', 'Ġworking', 'Ġwith', 'Ġthe', 'Ġcompany', 'Ġto', 'Ġfind', 'Ġout', 'Ġwhat', 'Ġthat', 'Ġnumber', 'Ġis', 'Ġbefore', 'Ġthen', '.', 'Ċ', 'Ċ', 'Do', 'Ġyou', 'Ġplan', 'Ġon', 'Ġoffering', 'Ġthis', 'Ġservice', 'Ġto', 'Ġother', 'Ġlocal', 'Ġbusinesses', '?', 'Ċ', 'Ċ', 'Yes', '.', 'Ċ', 'Ċ', 'What', ""'s"", 'Ġyour', 'Ġplan', 'Ġfor', 'Ġpeople', 'Ġthat', 'Ġwant', 'Ġto']","[198, 198, 1135, 481, 307, 1762, 351, 262, 1664, 284, 1064, 503, 644, 326, 1271, 318, 878, 788, 13, 198, 198, 5211, 345, 1410, 319, 6011, 428, 2139, 284, 584, 1957, 5692, 30, 198, 198, 5297, 13, 198, 198, 2061, 338, 534, 1410, 329, 661, 326, 765, 284]",48,1.498121299999184,True,False,Did not match expected answer.,"[1.843239426612854, 0.0005579924327321351, 3.2431142330169678, 2.633847951889038, 3.0844311714172363, 3.2849714756011963, 1.4608312845230103, 1.6338167190551758, 3.460989236831665, 0.9982759356498718, 2.6965949535369873, 1.2389280796051025, 0.9129801392555237, 2.5551998615264893, 1.2813315391540527, 0.4689154028892517, 0.8608767986297607, 1.5622862577438354, 0.6404425501823425, 1.230608582496643, 3.645191463874653e-05, 2.4308605194091797, 0.5212785005569458, 1.1340757608413696, 0.6589379906654358, 3.459991693496704, 2.2676565647125244, 1.130041241645813, 2.1834890842437744, 2.757459878921509, 3.112706184387207, 1.5005896091461182, 1.2265582084655762, 0.07894877344369888, 2.6051104214275256e-05, 1.4093377590179443, 1.0784869194030762, 1.1230875253677368, 1.795967182260938e-05, 2.3523333072662354, 2.132925271987915, 0.8733149170875549, 2.860755443572998, 1.0671435594558716, 2.8394174575805664, 1.048454761505127, 2.268543243408203, 0.3379419445991516]",1.6030553579330444,"[48, 50257]","[48, 768]",7039.33544921875,264.2735290527344,26.63655143385204,1.6030553579330444,34,16.616114535306384,0.037542397426459394,0.004830001389374538,0.033396986623605095,5.505698521931966,146.65282185872397,100.04259076266358,529.1465473715386,-0.07885432269855286,34
trick_005,trick_questions,"Before Mount Everest was discovered, what was the tallest mountain in the world?",Mount Everest,contains,"The question was then, ""When did the peaks start to rise?"" The answer is that there were peaks in the early 1900s, and then they started to rise.

As to the earliest peaks, there are many. In the","['ĠThe', 'Ġquestion', 'Ġwas', 'Ġthen', ',', 'Ġ""', 'When', 'Ġdid', 'Ġthe', 'Ġpeaks', 'Ġstart', 'Ġto', 'Ġrise', '?""', 'ĠThe', 'Ġanswer', 'Ġis', 'Ġthat', 'Ġthere', 'Ġwere', 'Ġpeaks', 'Ġin', 'Ġthe', 'Ġearly', 'Ġ1900', 's', ',', 'Ġand', 'Ġthen', 'Ġthey', 'Ġstarted', 'Ġto', 'Ġrise', '.', 'Ċ', 'Ċ', 'As', 'Ġto', 'Ġthe', 'Ġearliest', 'Ġpeaks', ',', 'Ġthere', 'Ġare', 'Ġmany', '.', 'ĠIn', 'Ġthe']","[383, 1808, 373, 788, 11, 366, 2215, 750, 262, 25740, 923, 284, 4485, 1701, 383, 3280, 318, 326, 612, 547, 25740, 287, 262, 1903, 21489, 82, 11, 290, 788, 484, 2067, 284, 4485, 13, 198, 198, 1722, 284, 262, 14555, 25740, 11, 612, 389, 867, 13, 554, 262]",48,1.4833336000010604,True,False,Did not match expected answer.,"[1.5697112083435059, 1.97461998462677, 2.342634677886963, 2.4325621128082275, 1.018656849861145, 2.3863143920898438, 2.2546913623809814, 2.0884757041931152, 2.0403292179107666, 2.588008165359497, 2.5666327476501465, 1.1199069023132324, 1.7559138536453247, 0.5699009299278259, 1.1373271942138672, 0.43657755851745605, 1.6072502136230469, 2.288862466812134, 1.9707878828048706, 1.5111756324768066, 1.4711276292800903, 2.4557440280914307, 0.6197777390480042, 2.603158712387085, 2.7040300369262695, 0.30099251866340637, 1.8002907037734985, 1.9391255378723145, 2.6938936710357666, 1.839801549911499, 2.820340156555176, 0.6531575918197632, 1.1043881177902222, 1.790900707244873, 2.089188575744629, 0.0004137997457291931, 2.5500521659851074, 2.3846676349639893, 1.7293092012405396, 3.2304608821868896, 1.8154219388961792, 0.9531891345977783, 2.47904109954834, 1.4719656705856323, 2.508101224899292, 2.420344591140747, 2.3490452766418457, 1.6342040300369263]",1.8348432779312132,"[48, 50257]","[48, 768]",3922.4970703125,47.768028259277344,82.11553236030181,1.8348432779312132,31,44.75343117745027,0.012177964037452227,0.007903128911076605,0.03822590162356694,0.9951672554016113,81.71868896484375,56.980060454897114,408.59247532696804,0.1045377627769759,25
trick_006,trick_questions,What gets wetter the more it dries?,towel,contains,"Suck a bit more.

Then you'll know how hard it is to dry any of it.

I usually use a very dryer lukewarm or cold lukewarm water. (I use it when","['Ċ', 'Ċ', 'S', 'uck', 'Ġa', 'Ġbit', 'Ġmore', '.', 'Ċ', 'Ċ', 'Then', 'Ġyou', ""'ll"", 'Ġknow', 'Ġhow', 'Ġhard', 'Ġit', 'Ġis', 'Ġto', 'Ġdry', 'Ġany', 'Ġof', 'Ġit', '.', 'Ċ', 'Ċ', 'I', 'Ġusually', 'Ġuse', 'Ġa', 'Ġvery', 'Ġdry', 'er', 'Ġl', 'uke', 'warm', 'Ġor', 'Ġcold', 'Ġl', 'uke', 'warm', 'Ġwater', '.', 'Ġ(', 'I', 'Ġuse', 'Ġit', 'Ġwhen']","[198, 198, 50, 1347, 257, 1643, 517, 13, 198, 198, 6423, 345, 1183, 760, 703, 1327, 340, 318, 284, 5894, 597, 286, 340, 13, 198, 198, 40, 3221, 779, 257, 845, 5894, 263, 300, 4649, 31975, 393, 4692, 300, 4649, 31975, 1660, 13, 357, 40, 779, 340, 618]",48,1.5590797000004386,True,False,Did not match expected answer.,"[1.6946560144424438, 0.0008504206198267639, 3.223898410797119, 3.5482215881347656, 2.21598744392395, 2.5682504177093506, 1.4982150793075562, 2.1457839012145996, 1.4316799640655518, 2.600398875074461e-05, 3.5263993740081787, 2.7352843284606934, 1.9736158847808838, 2.4370927810668945, 2.4871010780334473, 1.3713725805282593, 0.8987816572189331, 0.24745436012744904, 0.45923012495040894, 2.2903389930725098, 2.3874502182006836, 2.973118782043457, 1.8691959381103516, 0.8300679922103882, 0.7680189609527588, 3.076181747019291e-05, 3.3591268062591553, 2.77358341217041, 3.1296210289001465, 1.1497608423233032, 3.3758022785186768, 3.0128183364868164, 2.808345079421997, 3.1956281661987305, 2.2746424674987793, 0.011494085192680359, 1.4526774883270264, 2.587312698364258, 1.5091453790664673, 0.011250060051679611, 0.03909754008054733, 1.8183262348175049, 1.7837249040603638, 0.9326889514923096, 2.3141298294067383, 2.7939822673797607, 1.4931223392486572, 2.632998466491699]",1.8758624792099,"[48, 50257]","[48, 768]",4364.390625,45.88756561279297,95.11052867409585,1.8758624792099,32,50.70229280035268,0.010514083077243566,0.007332065974273327,0.03908046831687292,0.9559909502665201,90.9248046875,75.07785982189448,207.81873451157537,0.349369504307379,25
trick_007,trick_questions,A doctor gives you three pills and tells you to take one every half hour. How long will the pills last?,"['one hour', '1 hour', '60 minutes']",multiple_acceptable,"What do you think your body is doing? Your answer

A doctor gives you three pills and tells you to take one every half hour. How long will the pills last? What do you think your body is doing? Your answer","['ĠWhat', 'Ġdo', 'Ġyou', 'Ġthink', 'Ġyour', 'Ġbody', 'Ġis', 'Ġdoing', '?', 'ĠYour', 'Ġanswer', 'Ċ', 'Ċ', 'A', 'Ġdoctor', 'Ġgives', 'Ġyou', 'Ġthree', 'Ġpills', 'Ġand', 'Ġtells', 'Ġyou', 'Ġto', 'Ġtake', 'Ġone', 'Ġevery', 'Ġhalf', 'Ġhour', '.', 'ĠHow', 'Ġlong', 'Ġwill', 'Ġthe', 'Ġpills', 'Ġlast', '?', 'ĠWhat', 'Ġdo', 'Ġyou', 'Ġthink', 'Ġyour', 'Ġbody', 'Ġis', 'Ġdoing', '?', 'ĠYour', 'Ġanswer', 'Ċ']","[1867, 466, 345, 892, 534, 1767, 318, 1804, 30, 3406, 3280, 198, 198, 32, 6253, 3607, 345, 1115, 19521, 290, 4952, 345, 284, 1011, 530, 790, 2063, 1711, 13, 1374, 890, 481, 262, 19521, 938, 30, 1867, 466, 345, 892, 534, 1767, 318, 1804, 30, 3406, 3280, 198]",48,1.5002604000001156,True,False,Did not match expected answer.,"[2.4128730297088623, 2.553021192550659, 0.6058710813522339, 1.7362054586410522, 2.2757227420806885, 2.618978977203369, 1.5331833362579346, 1.1901301145553589, 1.1720765829086304, 1.621694803237915, 1.2630400657653809, 1.4863039255142212, 0.000926988897845149, 3.0687849521636963, 0.03889840468764305, 0.07620453089475632, 7.549132715212181e-05, 0.00653223879635334, 0.00017530820332467556, 0.0003400977875571698, 0.004998600576072931, 3.905085031874478e-05, 3.0578605219488963e-05, 0.0012309580342844129, 7.613841444253922e-05, 0.00014655833365395665, 0.0001750559313222766, 0.00017617433331906796, 0.0002138558920705691, 0.08655568212270737, 6.905141344759613e-05, 0.0006952791009098291, 0.0010685103479772806, 8.14847880974412e-05, 0.0005128926131874323, 0.0035674050450325012, 0.005024961195886135, 0.00019896683807019144, 0.002210825216025114, 0.00010999269579770043, 0.0003140853368677199, 6.939780723769218e-05, 0.0007300910074263811, 0.0001331412058789283, 0.001247393200173974, 0.09209111332893372, 0.0005014310008846223, 2.996457576751709]",0.5595784187316895,"[48, 50257]","[48, 768]",5407.927734375,193.1387939453125,28.000214891609303,0.5595784187316895,40,50.03805356731429,0.03571401161994887,0.007396548542197345,0.011657883723576864,4.023724873860677,112.6651611328125,123.35934557339341,367.80178489777813,-0.1126851889164407,13
trick_008,trick_questions,"If you drop a yellow hat into the Red Sea, what does it become?",wet,contains,"The red hat (the yellow one) is just a symbol of the people, and the people are the ones who see the red hat. They understand that the blue hat is being held hostage by the Red Sea, while the red","['Ċ', 'Ċ', 'The', 'Ġred', 'Ġhat', 'Ġ(', 'the', 'Ġyellow', 'Ġone', ')', 'Ġis', 'Ġjust', 'Ġa', 'Ġsymbol', 'Ġof', 'Ġthe', 'Ġpeople', ',', 'Ġand', 'Ġthe', 'Ġpeople', 'Ġare', 'Ġthe', 'Ġones', 'Ġwho', 'Ġsee', 'Ġthe', 'Ġred', 'Ġhat', '.', 'ĠThey', 'Ġunderstand', 'Ġthat', 'Ġthe', 'Ġblue', 'Ġhat', 'Ġis', 'Ġbeing', 'Ġheld', 'Ġhostage', 'Ġby', 'Ġthe', 'ĠRed', 'ĠSea', ',', 'Ġwhile', 'Ġthe', 'Ġred']","[198, 198, 464, 2266, 6877, 357, 1169, 7872, 530, 8, 318, 655, 257, 6194, 286, 262, 661, 11, 290, 262, 661, 389, 262, 3392, 508, 766, 262, 2266, 6877, 13, 1119, 1833, 326, 262, 4171, 6877, 318, 852, 2714, 23229, 416, 262, 2297, 6896, 11, 981, 262, 2266]",48,1.4828491000007489,True,False,Did not match expected answer.,"[1.3360685110092163, 0.0012868876801803708, 2.7290658950805664, 2.7180607318878174, 1.6188290119171143, 1.8844717741012573, 2.471076011657715, 2.876913070678711, 2.4843199253082275, 0.7307085990905762, 1.4987483024597168, 1.582945466041565, 1.2502721548080444, 3.19266676902771, 1.0404208898544312, 1.65748929977417, 2.7838709354400635, 1.7858647108078003, 1.9569964408874512, 2.397155523300171, 2.058612585067749, 2.0884406566619873, 2.4121382236480713, 2.2335762977600098, 0.6337298154830933, 2.6556551456451416, 1.8648754358291626, 1.9285354614257812, 0.9377627968788147, 1.2408329248428345, 2.177518367767334, 2.075045585632324, 1.543087363243103, 2.2498655319213867, 1.619426965713501, 0.4589565396308899, 1.1274816989898682, 1.9301491975784302, 1.5040738582611084, 1.497892141342163, 0.8078823089599609, 0.8939512372016907, 2.7946856021881104, 0.022431088611483574, 1.709625005722046, 0.7457980513572693, 0.11302617937326431, 1.1733274459838867]",1.6769920587539673,"[48, 50257]","[48, 768]",4279.0703125,89.80426788330078,47.64885248060352,1.6769920587539673,32,28.413284506551214,0.020986864277729902,0.007478259917001539,0.03493733455737432,1.8709222475687664,89.14729817708333,67.69418486697758,420.25832560095085,0.0004084068739095243,27
trick_009,trick_questions,"What has a head, a tail, is brown, and has no legs?",penny,contains,"A human is a horse or a dog. As far as they are concerned, they're all different types of animals.

What's all this talk about?

We're in a place where you have to take care","['Ċ', 'Ċ', 'A', 'Ġhuman', 'Ġis', 'Ġa', 'Ġhorse', 'Ġor', 'Ġa', 'Ġdog', '.', 'ĠAs', 'Ġfar', 'Ġas', 'Ġthey', 'Ġare', 'Ġconcerned', ',', 'Ġthey', ""'re"", 'Ġall', 'Ġdifferent', 'Ġtypes', 'Ġof', 'Ġanimals', '.', 'Ċ', 'Ċ', 'What', ""'s"", 'Ġall', 'Ġthis', 'Ġtalk', 'Ġabout', '?', 'Ċ', 'Ċ', 'We', ""'re"", 'Ġin', 'Ġa', 'Ġplace', 'Ġwhere', 'Ġyou', 'Ġhave', 'Ġto', 'Ġtake', 'Ġcare']","[198, 198, 32, 1692, 318, 257, 8223, 393, 257, 3290, 13, 1081, 1290, 355, 484, 389, 5213, 11, 484, 821, 477, 1180, 3858, 286, 4695, 13, 198, 198, 2061, 338, 477, 428, 1561, 546, 30, 198, 198, 1135, 821, 287, 257, 1295, 810, 345, 423, 284, 1011, 1337]",48,1.4925523999991128,True,False,Did not match expected answer.,"[2.4351165294647217, 0.0038769131060689688, 2.9579997062683105, 1.479359745979309, 1.3988598585128784, 2.017639636993408, 3.380937337875366, 1.4273595809936523, 0.658881425857544, 2.355607032775879, 1.07109534740448, 1.5678601264953613, 2.492176055908203, 0.011472079902887344, 1.7059975862503052, 1.3233838081359863, 0.06597431004047394, 0.18481385707855225, 2.083616256713867, 0.8071829080581665, 1.8573781251907349, 3.118422746658325, 1.8801627159118652, 0.48153120279312134, 0.9029791951179504, 0.7785269021987915, 2.228433847427368, 3.3640622859820724e-05, 3.1941018104553223, 1.981627345085144, 1.2121397256851196, 1.2147361040115356, 2.0346131324768066, 0.1275492161512375, 0.9032642245292664, 0.9355494379997253, 1.9468154278001748e-05, 2.8320727348327637, 1.9712783098220825, 1.599818229675293, 0.978220522403717, 2.9689464569091797, 0.5123811364173889, 2.2053990364074707, 1.4134931564331055, 0.9195259809494019, 2.8398752212524414, 2.065723180770874]",1.5122294425964355,"[48, 50257]","[48, 768]",6092.3125,45.77691650390625,133.08700028932986,1.5122294425964355,33,88.00714795026407,0.007513881880469239,0.005416662392154046,0.03150478005409241,0.9536857604980469,126.92317708333333,88.95456549400772,509.27042092204493,0.056890035290133374,34
trick_010,trick_questions,What can travel around the world while staying in a corner?,stamp,contains,I'm not sure if this is a valid question. I am a resident of Australia and I am quite well aware of what I would be doing there. I will be staying in a hotel and staying out of sight of people. I will,"['ĠI', ""'m"", 'Ġnot', 'Ġsure', 'Ġif', 'Ġthis', 'Ġis', 'Ġa', 'Ġvalid', 'Ġquestion', '.', 'ĠI', 'Ġam', 'Ġa', 'Ġresident', 'Ġof', 'ĠAustralia', 'Ġand', 'ĠI', 'Ġam', 'Ġquite', 'Ġwell', 'Ġaware', 'Ġof', 'Ġwhat', 'ĠI', 'Ġwould', 'Ġbe', 'Ġdoing', 'Ġthere', '.', 'ĠI', 'Ġwill', 'Ġbe', 'Ġstaying', 'Ġin', 'Ġa', 'Ġhotel', 'Ġand', 'Ġstaying', 'Ġout', 'Ġof', 'Ġsight', 'Ġof', 'Ġpeople', '.', 'ĠI', 'Ġwill']","[314, 1101, 407, 1654, 611, 428, 318, 257, 4938, 1808, 13, 314, 716, 257, 6623, 286, 4505, 290, 314, 716, 2407, 880, 3910, 286, 644, 314, 561, 307, 1804, 612, 13, 314, 481, 307, 10589, 287, 257, 7541, 290, 10589, 503, 286, 6504, 286, 661, 13, 314, 481]",48,1.7341168999992078,True,False,Did not match expected answer.,"[1.6463838815689087, 2.6811375617980957, 2.5428996086120605, 1.225480079650879, 2.5545804500579834, 2.0909781455993652, 0.6738770008087158, 2.029798984527588, 2.673982858657837, 0.6705379486083984, 1.5315302610397339, 2.4330222606658936, 2.62233829498291, 2.7940213680267334, 3.62007474899292, 0.26701462268829346, 2.4711625576019287, 1.4992260932922363, 2.0481224060058594, 2.082504987716675, 2.8554575443267822, 2.4613287448883057, 1.9675803184509277, 0.6026365160942078, 0.9047574996948242, 2.4991345405578613, 2.001350164413452, 2.3095779418945312, 2.2264721393585205, 1.6434991359710693, 1.1931959390640259, 2.0012853145599365, 2.4139866828918457, 2.59617018699646, 2.941199541091919, 1.2539091110229492, 1.8955217599868774, 1.6928415298461914, 2.350599527359009, 2.603549003601074, 1.648084282875061, 2.3244917392730713, 1.2887020111083984, 1.135727882385254, 1.629540205001831, 1.8906497955322266, 1.8207602500915527, 2.3381195068359375]",1.971850037574768,"[48, 50257]","[48, 768]",3086.931396484375,78.73552703857422,39.20633432696807,1.971850037574768,22,19.88302030066597,0.025506082554424124,0.007126818569747038,0.041080209116141,1.6403234799702961,64.31107076009114,57.23348962425061,234.6087156984729,-0.2704574660302249,21
